Périmètre;Nature;Date;Heures;Consommation
Auvergne-Rhône-Alpes;Données définitives;02/01/2018;14:30;9449
Auvergne-Rhône-Alpes;Données définitives;02/01/2018;15:00;9235
Auvergne-Rhône-Alpes;Données définitives;02/01/2018;15:30;9243
Auvergne-Rhône-Alpes;Données définitives;02/01/2018;16:00;9322
Auvergne-Rhône-Alpes;Données définitives;02/01/2018;16:30;9326
Auvergne-Rhône-Alpes;Données définitives;02/01/2018;17:00;9311
Auvergne-Rhône-Alpes;Données définitives;02/01/2018;17:30;9582
Auvergne-Rhône-Alpes;Données définitives;02/01/2018;18:00;9760
Auvergne-Rhône-Alpes;Données définitives;02/01/2018;18:30;9851
Auvergne-Rhône-Alpes;Données définitives;02/01/2018;19:00;9953
Auvergne-Rhône-Alpes;Données définitives;02/01/2018;19:30;9811
Auvergne-Rhône-Alpes;Données définitives;02/01/2018;20:00;9571
Auvergne-Rhône-Alpes;Données définitives;02/01/2018;20:30;9400
Auvergne-Rhône-Alpes;Données définitives;02/01/2018;21:00;9203
Auvergne-Rhône-Alpes;Données définitives;02/01/2018;21:30;8930
Auvergne-Rhône-Alpes;Données définitives;02/01/2018;22:00;8680
Auvergne-Rhône-Alpes;Données définitives;02/01/2018;22:30;8825
Auvergne-Rhône-Alpes;Données définitives;02/01/2018;23:00;9101
Auvergne-Rhône-Alpes;Données définitives;02/01/2018;23:30;9242
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;00:00;8914
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;00:30;8665
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;01:00;8359
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;01:30;8290
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;02:00;8275
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;02:30;8335
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;03:00;8133
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;03:30;8048
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;04:00;7897
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;04:30;7877
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;05:00;7900
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;05:30;8164
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;06:00;8309
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;06:30;8511
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;07:00;8731
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;07:30;8924
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;08:00;9144
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;08:30;9139
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;09:00;9311
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;09:30;9426
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;10:00;9435
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;10:30;9518
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;11:00;9542
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;11:30;9633
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;12:00;9639
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;12:30;9514
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;13:00;9647
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;13:30;9625
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;14:00;9627
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;14:30;9530
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;15:00;9400
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;15:30;9382
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;16:00;9444
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;16:30;9482
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;17:00;9522
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;17:30;9723
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;18:00;9852
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;18:30;9995
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;19:00;10035
Auvergne-Rhône-Alpes;Données définitives;03/01/2018;19:30;9946
