PÈrimËtre;Nature;Date;Heures;Consommation;Thermique;NuclÈaire;Eolien;Solaire;Hydraulique;Pompage;BioÈnergies;Ech. physiques
PACA;DonnÈes dÈfinitives;01/01/2018;00:00;6067;181;-;3;0;752;0;123;5009
PACA;DonnÈes dÈfinitives;01/01/2018;00:30;5806;175;-;14;0;1043;-51;110;4517
PACA;DonnÈes dÈfinitives;01/01/2018;01:00;5598;175;-;16;0;1094;-51;111;4253
PACA;DonnÈes dÈfinitives;01/01/2018;01:30;5647;175;-;21;0;1114;-51;110;4278
PACA;DonnÈes dÈfinitives;01/01/2018;02:00;5528;175;-;33;0;1170;-51;108;4094
PACA;DonnÈes dÈfinitives;01/01/2018;02:30;5660;175;-;27;0;1150;-51;109;4252
PACA;DonnÈes dÈfinitives;01/01/2018;03:00;5358;175;-;25;0;1004;-51;110;4096
PACA;DonnÈes dÈfinitives;01/01/2018;03:30;5227;175;-;23;0;780;-51;109;4191
PACA;DonnÈes dÈfinitives;01/01/2018;04:00;5052;174;-;26;0;559;-51;109;4236
PACA;DonnÈes dÈfinitives;01/01/2018;04:30;4969;174;-;25;0;541;-51;110;4170
PACA;DonnÈes dÈfinitives;01/01/2018;05:00;4889;173;-;24;0;496;-51;109;4138
PACA;DonnÈes dÈfinitives;01/01/2018;05:30;4845;155;-;19;0;496;-51;108;4119
PACA;DonnÈes dÈfinitives;01/01/2018;06:00;4810;155;-;21;0;496;-51;107;4083
PACA;DonnÈes dÈfinitives;01/01/2018;06:30;4817;155;-;18;0;500;-51;108;4087
PACA;DonnÈes dÈfinitives;01/01/2018;07:00;4831;167;-;16;0;512;-51;109;4079
PACA;DonnÈes dÈfinitives;01/01/2018;07:30;4773;167;-;16;0;570;-51;109;3962
PACA;DonnÈes dÈfinitives;01/01/2018;08:00;4781;192;-;8;0;618;-51;108;3907
PACA;DonnÈes dÈfinitives;01/01/2018;08:30;4758;196;-;23;5;814;-51;109;3663
PACA;DonnÈes dÈfinitives;01/01/2018;09:00;4831;196;-;31;53;865;-51;109;3628
PACA;DonnÈes dÈfinitives;01/01/2018;09:30;4904;196;-;25;145;858;-51;109;3622
PACA;DonnÈes dÈfinitives;01/01/2018;10:00;4926;196;-;24;243;859;-51;109;3548
PACA;DonnÈes dÈfinitives;01/01/2018;10:30;4975;196;-;17;325;740;-51;109;3640
PACA;DonnÈes dÈfinitives;01/01/2018;11:00;5028;196;-;12;427;673;-51;106;3666
PACA;DonnÈes dÈfinitives;01/01/2018;11:30;5097;196;-;9;499;668;-51;108;3669
PACA;DonnÈes dÈfinitives;01/01/2018;12:00;5170;195;-;5;502;689;0;111;3669
PACA;DonnÈes dÈfinitives;01/01/2018;12:30;5271;194;-;1;512;782;0;109;3674
PACA;DonnÈes dÈfinitives;01/01/2018;13:00;5212;195;-;1;529;735;0;109;3643
PACA;DonnÈes dÈfinitives;01/01/2018;13:30;5277;195;-;12;481;766;0;109;3713
PACA;DonnÈes dÈfinitives;01/01/2018;14:00;5136;193;-;9;443;812;0;109;3570
PACA;DonnÈes dÈfinitives;01/01/2018;14:30;5147;193;-;8;404;814;0;110;3619
PACA;DonnÈes dÈfinitives;01/01/2018;15:00;5073;194;-;5;281;829;0;108;3655
PACA;DonnÈes dÈfinitives;01/01/2018;15:30;5033;194;-;5;165;816;0;109;3743
PACA;DonnÈes dÈfinitives;01/01/2018;16:00;4985;194;-;5;55;834;0;109;3788
PACA;DonnÈes dÈfinitives;01/01/2018;16:30;4978;194;-;5;14;909;0;111;3745
PACA;DonnÈes dÈfinitives;01/01/2018;17:00;5102;195;-;4;1;841;0;109;3953
PACA;DonnÈes dÈfinitives;01/01/2018;17:30;5384;196;-;10;0;796;0;109;4272
PACA;DonnÈes dÈfinitives;01/01/2018;18:00;5581;196;-;8;0;796;0;110;4471
PACA;DonnÈes dÈfinitives;01/01/2018;18:30;5690;196;-;29;0;793;0;109;4564
PACA;DonnÈes dÈfinitives;01/01/2018;19:00;5835;197;-;21;0;863;0;109;4645
PACA;DonnÈes dÈfinitives;01/01/2018;19:30;5873;196;-;20;0;1025;0;110;4522
PACA;DonnÈes dÈfinitives;01/01/2018;20:00;5846;196;-;19;0;1070;0;111;4450
PACA;DonnÈes dÈfinitives;01/01/2018;20:30;5776;196;-;21;0;967;0;111;4481
PACA;DonnÈes dÈfinitives;01/01/2018;21:00;5669;195;-;18;0;910;0;109;4436
PACA;DonnÈes dÈfinitives;01/01/2018;21:30;5486;195;-;21;0;879;0;111;4280
PACA;DonnÈes dÈfinitives;01/01/2018;22:00;5399;196;-;20;0;875;0;111;4198
PACA;DonnÈes dÈfinitives;01/01/2018;22:30;5458;196;-;18;0;941;0;111;4192
PACA;DonnÈes dÈfinitives;01/01/2018;23:00;5555;195;-;15;0;983;0;109;4252
PACA;DonnÈes dÈfinitives;01/01/2018;23:30;6156;196;-;17;0;924;0;108;4910
PACA;DonnÈes dÈfinitives;02/01/2018;00:00;5850;195;-;11;0;807;0;108;4728
PACA;DonnÈes dÈfinitives;02/01/2018;00:30;5581;196;-;12;0;615;0;107;4652
PACA;DonnÈes dÈfinitives;02/01/2018;01:00;5333;196;-;11;0;551;0;106;4470
PACA;DonnÈes dÈfinitives;02/01/2018;01:30;5377;195;-;10;0;515;0;108;4548
PACA;DonnÈes dÈfinitives;02/01/2018;02:00;5288;196;-;8;0;503;0;108;4474
PACA;DonnÈes dÈfinitives;02/01/2018;02:30;5432;196;-;12;0;518;0;107;4599
PACA;DonnÈes dÈfinitives;02/01/2018;03:00;5173;196;-;6;0;573;0;107;4290
PACA;DonnÈes dÈfinitives;02/01/2018;03:30;5061;195;-;8;0;573;0;109;4176
PACA;DonnÈes dÈfinitives;02/01/2018;04:00;4973;195;-;14;0;561;0;106;4097
PACA;DonnÈes dÈfinitives;02/01/2018;04:30;4933;195;-;17;0;558;0;108;4055
PACA;DonnÈes dÈfinitives;02/01/2018;05:00;4956;195;-;14;0;501;0;110;4136
PACA;DonnÈes dÈfinitives;02/01/2018;05:30;5037;196;-;21;0;500;0;106;4214
PACA;DonnÈes dÈfinitives;02/01/2018;06:00;5089;195;-;16;0;499;0;108;4271
PACA;DonnÈes dÈfinitives;02/01/2018;06:30;5272;196;-;20;0;502;0;108;4446
PACA;DonnÈes dÈfinitives;02/01/2018;07:00;5424;195;-;24;0;542;0;108;4555
PACA;DonnÈes dÈfinitives;02/01/2018;07:30;5468;195;-;20;0;707;0;109;4438
PACA;DonnÈes dÈfinitives;02/01/2018;08:00;5585;194;-;18;0;765;0;107;4501
PACA;DonnÈes dÈfinitives;02/01/2018;08:30;5660;198;-;14;6;865;0;108;4469
PACA;DonnÈes dÈfinitives;02/01/2018;09:00;5730;186;-;8;63;881;0;108;4483
PACA;DonnÈes dÈfinitives;02/01/2018;09:30;5799;184;-;10;158;959;0;107;4382
PACA;DonnÈes dÈfinitives;02/01/2018;10:00;5824;185;-;6;244;989;0;109;4292
PACA;DonnÈes dÈfinitives;02/01/2018;10:30;5821;182;-;2;339;1004;0;107;4187
PACA;DonnÈes dÈfinitives;02/01/2018;11:00;5815;185;-;3;361;1002;0;108;4157
PACA;DonnÈes dÈfinitives;02/01/2018;11:30;5839;186;-;3;404;992;0;81;4173
PACA;DonnÈes dÈfinitives;02/01/2018;12:00;5925;190;-;4;451;989;0;110;4181
PACA;DonnÈes dÈfinitives;02/01/2018;12:30;6001;188;-;4;429;973;0;107;4300
PACA;DonnÈes dÈfinitives;02/01/2018;13:00;5859;189;-;2;366;914;0;103;4285
PACA;DonnÈes dÈfinitives;02/01/2018;13:30;5969;187;-;2;486;924;0;103;4267
PACA;DonnÈes dÈfinitives;02/01/2018;14:00;5832;186;-;1;464;828;0;103;4250
PACA;DonnÈes dÈfinitives;02/01/2018;14:30;5893;188;-;1;397;812;0;101;4394
PACA;DonnÈes dÈfinitives;02/01/2018;15:00;5737;187;-;1;307;771;0;99;4373
PACA;DonnÈes dÈfinitives;02/01/2018;15:30;5772;183;-;0;171;776;0;102;4541
PACA;DonnÈes dÈfinitives;02/01/2018;16:00;5668;190;-;0;118;789;0;104;4466
PACA;DonnÈes dÈfinitives;02/01/2018;16:30;5601;199;-;0;38;864;0;104;4395
PACA;DonnÈes dÈfinitives;02/01/2018;17:00;5699;211;-;0;8;893;0;103;4483
PACA;DonnÈes dÈfinitives;02/01/2018;17:30;5960;224;-;0;0;910;0;107;4719
PACA;DonnÈes dÈfinitives;02/01/2018;18:00;6145;269;-;0;0;1062;0;109;4705
PACA;DonnÈes dÈfinitives;02/01/2018;18:30;6237;472;-;0;0;1022;0;110;4633
PACA;DonnÈes dÈfinitives;02/01/2018;19:00;6486;367;-;1;0;1071;0;111;4936
PACA;DonnÈes dÈfinitives;02/01/2018;19:30;6394;372;-;1;0;1069;0;110;4842
PACA;DonnÈes dÈfinitives;02/01/2018;20:00;6287;372;-;1;0;939;0;112;4863
PACA;DonnÈes dÈfinitives;02/01/2018;20:30;6199;372;-;1;0;844;0;112;4870
PACA;DonnÈes dÈfinitives;02/01/2018;21:00;5970;372;-;1;0;710;0;111;4776
PACA;DonnÈes dÈfinitives;02/01/2018;21:30;5778;372;-;1;0;654;0;111;4640
PACA;DonnÈes dÈfinitives;02/01/2018;22:00;5607;373;-;1;0;625;0;110;4499
PACA;DonnÈes dÈfinitives;02/01/2018;22:30;5618;374;-;1;0;548;0;112;4585
PACA;DonnÈes dÈfinitives;02/01/2018;23:00;5740;374;-;1;0;547;0;112;4707
PACA;DonnÈes dÈfinitives;02/01/2018;23:30;6296;375;-;0;0;517;0;111;5293
PACA;DonnÈes dÈfinitives;03/01/2018;00:00;6036;361;-;0;0;515;0;111;5049
PACA;DonnÈes dÈfinitives;03/01/2018;00:30;5796;195;-;0;0;667;-51;111;4874
PACA;DonnÈes dÈfinitives;03/01/2018;01:00;5512;192;-;0;0;626;-51;109;4636
PACA;DonnÈes dÈfinitives;03/01/2018;01:30;5503;192;-;0;0;594;-51;108;4659
PACA;DonnÈes dÈfinitives;03/01/2018;02:00;5407;192;-;0;0;594;-51;111;4561
PACA;DonnÈes dÈfinitives;03/01/2018;02:30;5575;188;-;0;0;575;-51;113;4751
PACA;DonnÈes dÈfinitives;03/01/2018;03:00;5358;188;-;0;0;508;-51;112;4603
PACA;DonnÈes dÈfinitives;03/01/2018;03:30;5220;188;-;0;0;509;-51;111;4464
PACA;DonnÈes dÈfinitives;03/01/2018;04:00;5118;188;-;0;0;518;-51;105;4358
PACA;DonnÈes dÈfinitives;03/01/2018;04:30;5031;188;-;0;0;515;-51;111;4268
PACA;DonnÈes dÈfinitives;03/01/2018;05:00;5032;187;-;0;0;505;-51;112;4279
PACA;DonnÈes dÈfinitives;03/01/2018;05:30;5126;188;-;0;0;507;-51;111;4372
PACA;DonnÈes dÈfinitives;03/01/2018;06:00;5198;188;-;0;0;505;-51;111;4445
PACA;DonnÈes dÈfinitives;03/01/2018;06:30;5320;191;-;0;0;509;-51;112;4559
PACA;DonnÈes dÈfinitives;03/01/2018;07:00;5545;192;-;0;0;677;-51;107;4620
PACA;DonnÈes dÈfinitives;03/01/2018;07:30;5561;186;-;9;0;737;0;107;4522
PACA;DonnÈes dÈfinitives;03/01/2018;08:00;5674;185;-;20;0;807;0;107;4554
PACA;DonnÈes dÈfinitives;03/01/2018;08:30;5694;181;-;18;0;861;0;110;4524
PACA;DonnÈes dÈfinitives;03/01/2018;09:00;5821;185;-;25;7;987;0;110;4508
PACA;DonnÈes dÈfinitives;03/01/2018;09:30;5859;188;-;23;45;981;0;110;4511
PACA;DonnÈes dÈfinitives;03/01/2018;10:00;5940;186;-;27;82;990;0;108;4548
PACA;DonnÈes dÈfinitives;03/01/2018;10:30;5916;184;-;30;105;944;0;108;4546
PACA;DonnÈes dÈfinitives;03/01/2018;11:00;5894;179;-;31;155;908;0;109;4513
PACA;DonnÈes dÈfinitives;03/01/2018;11:30;5809;179;-;31;179;1014;0;108;4298
PACA;DonnÈes dÈfinitives;03/01/2018;12:00;5882;181;-;24;224;1018;0;105;4330
PACA;DonnÈes dÈfinitives;03/01/2018;12:30;5925;183;-;31;231;912;0;104;4464
PACA;DonnÈes dÈfinitives;03/01/2018;13:00;5801;188;-;28;168;715;0;105;4598
PACA;DonnÈes dÈfinitives;03/01/2018;13:30;5931;188;-;30;178;568;0;105;4861
PACA;DonnÈes dÈfinitives;03/01/2018;14:00;5806;186;-;32;149;533;0;107;4798
PACA;DonnÈes dÈfinitives;03/01/2018;14:30;5821;187;-;29;132;523;0;104;4847
PACA;DonnÈes dÈfinitives;03/01/2018;15:00;5682;183;-;30;158;524;0;105;4682
PACA;DonnÈes dÈfinitives;03/01/2018;15:30;5660;188;-;37;109;501;0;108;4717
PACA;DonnÈes dÈfinitives;03/01/2018;16:00;5561;191;-;31;49;589;0;106;4595
PACA;DonnÈes dÈfinitives;03/01/2018;16:30;5470;187;-;28;20;724;0;108;4402
PACA;DonnÈes dÈfinitives;03/01/2018;17:00;5611;192;-;33;1;930;0;108;4347
PACA;DonnÈes dÈfinitives;03/01/2018;17:30;5764;194;-;30;0;1103;0;110;4327
PACA;DonnÈes dÈfinitives;03/01/2018;18:00;5978;195;-;30;0;1236;0;111;4406
PACA;DonnÈes dÈfinitives;03/01/2018;18:30;5962;191;-;30;0;1383;0;110;4247
PACA;DonnÈes dÈfinitives;03/01/2018;19:00;6098;192;-;27;0;1384;0;110;4384
PACA;DonnÈes dÈfinitives;03/01/2018;19:30;6094;192;-;22;0;1401;0;110;4369
PACA;DonnÈes dÈfinitives;03/01/2018;20:00;6024;193;-;21;0;1283;0;110;4418
PACA;DonnÈes dÈfinitives;03/01/2018;20:30;5839;193;-;22;0;1000;0;111;4514
PACA;DonnÈes dÈfinitives;03/01/2018;21:00;5603;194;-;19;0;788;0;109;4494
PACA;DonnÈes dÈfinitives;03/01/2018;21:30;5396;196;-;20;0;629;0;109;4440
PACA;DonnÈes dÈfinitives;03/01/2018;22:00;5328;197;-;12;0;584;0;112;4424
PACA;DonnÈes dÈfinitives;03/01/2018;22:30;5325;197;-;5;0;558;0;111;4453
PACA;DonnÈes dÈfinitives;03/01/2018;23:00;5467;197;-;13;0;554;0;109;4594
PACA;DonnÈes dÈfinitives;03/01/2018;23:30;6025;197;-;12;0;582;-51;109;5175
PACA;DonnÈes dÈfinitives;04/01/2018;00:00;5683;197;-;6;0;581;-51;108;4842
PACA;DonnÈes dÈfinitives;04/01/2018;00:30;5421;197;-;2;0;597;0;109;4517
PACA;DonnÈes dÈfinitives;04/01/2018;01:00;5170;197;-;7;0;644;0;109;4213
PACA;DonnÈes dÈfinitives;04/01/2018;01:30;5192;195;-;8;0;826;0;110;4054
PACA;DonnÈes dÈfinitives;04/01/2018;02:00;5112;195;-;3;0;903;0;109;3902
PACA;DonnÈes dÈfinitives;04/01/2018;02:30;5228;194;-;7;0;907;-51;108;4062
PACA;DonnÈes dÈfinitives;04/01/2018;03:00;4934;195;-;3;0;904;-51;110;3774
PACA;DonnÈes dÈfinitives;04/01/2018;03:30;4804;194;-;8;0;907;-51;110;3637
PACA;DonnÈes dÈfinitives;04/01/2018;04:00;4729;194;-;8;0;826;-51;111;3642
PACA;DonnÈes dÈfinitives;04/01/2018;04:30;4672;193;-;12;0;964;-51;110;3445
PACA;DonnÈes dÈfinitives;04/01/2018;05:00;4702;194;-;7;0;962;-51;109;3481
PACA;DonnÈes dÈfinitives;04/01/2018;05:30;4770;194;-;2;0;1101;-51;110;3414
PACA;DonnÈes dÈfinitives;04/01/2018;06:00;4797;193;-;4;1;1128;-46;109;3408
PACA;DonnÈes dÈfinitives;04/01/2018;06:30;4955;192;-;9;0;1231;0;105;3418
PACA;DonnÈes dÈfinitives;04/01/2018;07:00;5077;192;-;16;0;1298;0;108;3464
PACA;DonnÈes dÈfinitives;04/01/2018;07:30;5258;189;-;26;0;1311;0;107;3626
PACA;DonnÈes dÈfinitives;04/01/2018;08:00;5322;193;-;28;0;1364;0;107;3631
PACA;DonnÈes dÈfinitives;04/01/2018;08:30;5407;195;-;29;1;1521;0;106;3555
PACA;DonnÈes dÈfinitives;04/01/2018;09:00;5495;189;-;32;24;1529;0;108;3614
PACA;DonnÈes dÈfinitives;04/01/2018;09:30;5473;187;-;35;78;1531;0;105;3537
PACA;DonnÈes dÈfinitives;04/01/2018;10:00;5424;179;-;36;184;1518;0;106;3401
PACA;DonnÈes dÈfinitives;04/01/2018;10:30;5430;178;-;34;277;1529;0;102;3310
PACA;DonnÈes dÈfinitives;04/01/2018;11:00;5383;180;-;34;337;1550;0;105;3178
PACA;DonnÈes dÈfinitives;04/01/2018;11:30;5446;187;-;34;367;1621;0;105;3132
PACA;DonnÈes dÈfinitives;04/01/2018;12:00;5512;185;-;34;397;1620;0;103;3173
PACA;DonnÈes dÈfinitives;04/01/2018;12:30;5545;188;-;34;422;1554;0;104;3242
PACA;DonnÈes dÈfinitives;04/01/2018;13:00;5470;188;-;33;404;1407;0;105;3333
PACA;DonnÈes dÈfinitives;04/01/2018;13:30;5543;187;-;30;373;1459;0;105;3389
PACA;DonnÈes dÈfinitives;04/01/2018;14:00;5441;184;-;24;292;1392;0;103;3445
PACA;DonnÈes dÈfinitives;04/01/2018;14:30;5472;180;-;21;233;1373;0;105;3560
PACA;DonnÈes dÈfinitives;04/01/2018;15:00;5348;182;-;22;196;1326;0;104;3518
PACA;DonnÈes dÈfinitives;04/01/2018;15:30;5302;186;-;22;124;1253;0;107;3610
PACA;DonnÈes dÈfinitives;04/01/2018;16:00;5241;188;-;14;69;1261;0;109;3600
PACA;DonnÈes dÈfinitives;04/01/2018;16:30;5177;188;-;18;26;1264;0;102;3579
PACA;DonnÈes dÈfinitives;04/01/2018;17:00;5228;189;-;13;3;1213;0;94;3715
PACA;DonnÈes dÈfinitives;04/01/2018;17:30;5446;194;-;24;0;1210;0;96;3922
PACA;DonnÈes dÈfinitives;04/01/2018;18:00;5635;194;-;28;0;1099;0;95;4218
PACA;DonnÈes dÈfinitives;04/01/2018;18:30;5742;195;-;21;0;1214;0;96;4216
PACA;DonnÈes dÈfinitives;04/01/2018;19:00;5934;195;-;24;0;1192;0;104;4418
PACA;DonnÈes dÈfinitives;04/01/2018;19:30;5856;195;-;28;0;1184;0;107;4342
PACA;DonnÈes dÈfinitives;04/01/2018;20:00;5841;195;-;28;0;1110;0;107;4401
PACA;DonnÈes dÈfinitives;04/01/2018;20:30;5626;196;-;24;0;1076;0;108;4223
PACA;DonnÈes dÈfinitives;04/01/2018;21:00;5387;196;-;14;0;994;0;109;4074
PACA;DonnÈes dÈfinitives;04/01/2018;21:30;5167;195;-;13;0;909;0;109;3941
PACA;DonnÈes dÈfinitives;04/01/2018;22:00;5114;195;-;9;0;896;0;109;3904
PACA;DonnÈes dÈfinitives;04/01/2018;22:30;5064;192;-;21;0;823;0;109;3920
PACA;DonnÈes dÈfinitives;04/01/2018;23:00;5246;193;-;22;0;819;0;111;4101
PACA;DonnÈes dÈfinitives;04/01/2018;23:30;5792;193;-;22;0;791;0;109;4677
PACA;DonnÈes dÈfinitives;05/01/2018;00:00;5498;196;-;25;0;794;0;108;4376
PACA;DonnÈes dÈfinitives;05/01/2018;00:30;5234;196;-;18;0;792;-51;109;4170
PACA;DonnÈes dÈfinitives;05/01/2018;01:00;5002;196;-;20;0;753;-51;111;3973
PACA;DonnÈes dÈfinitives;05/01/2018;01:30;4945;196;-;24;0;733;-51;110;3933
PACA;DonnÈes dÈfinitives;05/01/2018;02:00;4790;196;-;21;0;726;-51;108;3791
PACA;DonnÈes dÈfinitives;05/01/2018;02:30;5036;196;-;14;0;780;-51;106;3992
PACA;DonnÈes dÈfinitives;05/01/2018;03:00;4730;196;-;16;0;816;-51;107;3645
PACA;DonnÈes dÈfinitives;05/01/2018;03:30;4678;196;-;6;0;820;-51;108;3600
PACA;DonnÈes dÈfinitives;05/01/2018;04:00;4542;195;-;3;0;821;-51;102;3473
PACA;DonnÈes dÈfinitives;05/01/2018;04:30;4495;194;-;1;0;746;-51;98;3507
PACA;DonnÈes dÈfinitives;05/01/2018;05:00;4464;194;-;1;0;748;-51;87;3485
PACA;DonnÈes dÈfinitives;05/01/2018;05:30;4548;194;-;2;0;756;-51;87;3560
PACA;DonnÈes dÈfinitives;05/01/2018;06:00;4586;194;-;4;0;756;-51;86;3598
PACA;DonnÈes dÈfinitives;05/01/2018;06:30;4811;193;-;4;0;770;-51;87;3809
PACA;DonnÈes dÈfinitives;05/01/2018;07:00;4976;194;-;3;0;768;-51;87;3977
PACA;DonnÈes dÈfinitives;05/01/2018;07:30;5088;193;-;2;0;772;0;86;4034
PACA;DonnÈes dÈfinitives;05/01/2018;08:00;5212;193;-;0;0;766;0;85;4168
PACA;DonnÈes dÈfinitives;05/01/2018;08:30;5236;192;-;0;2;870;0;84;4088
PACA;DonnÈes dÈfinitives;05/01/2018;09:00;5377;188;-;0;30;880;0;87;4192
PACA;DonnÈes dÈfinitives;05/01/2018;09:30;5474;189;-;0;117;998;0;88;4083
PACA;DonnÈes dÈfinitives;05/01/2018;10:00;5423;189;-;1;185;1091;0;88;3870
PACA;DonnÈes dÈfinitives;05/01/2018;10:30;5446;189;-;0;296;1189;0;89;3682
PACA;DonnÈes dÈfinitives;05/01/2018;11:00;5310;189;-;0;406;1145;0;88;3481
PACA;DonnÈes dÈfinitives;05/01/2018;11:30;5297;187;-;1;462;1114;0;86;3446
PACA;DonnÈes dÈfinitives;05/01/2018;12:00;5305;190;-;3;499;1028;0;88;3497
PACA;DonnÈes dÈfinitives;05/01/2018;12:30;5366;190;-;3;524;948;0;88;3612
PACA;DonnÈes dÈfinitives;05/01/2018;13:00;5213;189;-;4;530;952;0;89;3449
PACA;DonnÈes dÈfinitives;05/01/2018;13:30;5275;185;-;6;517;950;0;88;3529
PACA;DonnÈes dÈfinitives;05/01/2018;14:00;5081;186;-;8;480;939;0;89;3379
PACA;DonnÈes dÈfinitives;05/01/2018;14:30;5132;190;-;10;413;948;0;89;3483
PACA;DonnÈes dÈfinitives;05/01/2018;15:00;4981;191;-;6;355;931;0;90;3408
PACA;DonnÈes dÈfinitives;05/01/2018;15:30;4951;187;-;6;263;937;0;90;3468
PACA;DonnÈes dÈfinitives;05/01/2018;16:00;4876;192;-;6;174;1000;0;90;3414
PACA;DonnÈes dÈfinitives;05/01/2018;16:30;4774;191;-;7;78;1013;0;89;3396
PACA;DonnÈes dÈfinitives;05/01/2018;17:00;4855;195;-;4;13;1017;0;90;3536
PACA;DonnÈes dÈfinitives;05/01/2018;17:30;5095;198;-;4;0;1043;0;94;3757
PACA;DonnÈes dÈfinitives;05/01/2018;18:00;5390;194;-;6;0;1182;0;92;3916
PACA;DonnÈes dÈfinitives;05/01/2018;18:30;5561;194;-;4;0;1182;0;93;4088
PACA;DonnÈes dÈfinitives;05/01/2018;19:00;5620;195;-;4;0;1176;0;92;4152
PACA;DonnÈes dÈfinitives;05/01/2018;19:30;5652;196;-;3;0;1045;0;92;4317
PACA;DonnÈes dÈfinitives;05/01/2018;20:00;5561;195;-;3;0;1023;0;92;4247
PACA;DonnÈes dÈfinitives;05/01/2018;20:30;5411;196;-;3;0;969;0;90;4154
PACA;DonnÈes dÈfinitives;05/01/2018;21:00;5202;196;-;6;0;930;0;91;3979
PACA;DonnÈes dÈfinitives;05/01/2018;21:30;5009;195;-;8;0;931;0;92;3784
PACA;DonnÈes dÈfinitives;05/01/2018;22:00;4898;196;-;7;0;926;0;91;3677
PACA;DonnÈes dÈfinitives;05/01/2018;22:30;4947;196;-;10;0;936;0;91;3714
PACA;DonnÈes dÈfinitives;05/01/2018;23:00;5124;196;-;8;0;931;0;92;3897
PACA;DonnÈes dÈfinitives;05/01/2018;23:30;5703;195;-;5;0;910;0;91;4502
PACA;DonnÈes dÈfinitives;06/01/2018;00:00;5385;196;-;7;0;971;0;91;4121
PACA;DonnÈes dÈfinitives;06/01/2018;00:30;5059;179;-;9;0;946;0;90;3836
PACA;DonnÈes dÈfinitives;06/01/2018;01:00;4823;178;-;12;0;941;-51;91;3652
PACA;DonnÈes dÈfinitives;06/01/2018;01:30;4810;180;-;20;0;946;-51;91;3625
PACA;DonnÈes dÈfinitives;06/01/2018;02:00;4630;179;-;25;0;869;-51;90;3518
PACA;DonnÈes dÈfinitives;06/01/2018;02:30;4823;179;-;22;0;873;0;90;3660
PACA;DonnÈes dÈfinitives;06/01/2018;03:00;4562;180;-;27;0;875;0;91;3389
PACA;DonnÈes dÈfinitives;06/01/2018;03:30;4411;180;-;26;0;887;-51;90;3279
PACA;DonnÈes dÈfinitives;06/01/2018;04:00;4259;180;-;30;0;865;-51;92;3143
PACA;DonnÈes dÈfinitives;06/01/2018;04:30;4215;180;-;31;0;864;-51;91;3100
PACA;DonnÈes dÈfinitives;06/01/2018;05:00;4192;180;-;33;0;864;-51;92;3074
PACA;DonnÈes dÈfinitives;06/01/2018;05:30;4249;181;-;34;0;860;-51;90;3135
PACA;DonnÈes dÈfinitives;06/01/2018;06:00;4210;180;-;35;0;754;-51;90;3203
PACA;DonnÈes dÈfinitives;06/01/2018;06:30;4258;181;-;35;0;756;-51;89;3248
PACA;DonnÈes dÈfinitives;06/01/2018;07:00;4353;196;-;34;0;741;-51;90;3344
PACA;DonnÈes dÈfinitives;06/01/2018;07:30;4373;197;-;31;0;743;-51;89;3365
PACA;DonnÈes dÈfinitives;06/01/2018;08:00;4416;197;-;32;0;738;-51;90;3410
PACA;DonnÈes dÈfinitives;06/01/2018;08:30;4494;198;-;30;1;730;0;89;3446
PACA;DonnÈes dÈfinitives;06/01/2018;09:00;4623;197;-;31;32;725;0;92;3545
PACA;DonnÈes dÈfinitives;06/01/2018;09:30;4721;194;-;27;89;713;0;86;3612
PACA;DonnÈes dÈfinitives;06/01/2018;10:00;4820;193;-;28;146;734;0;87;3632
PACA;DonnÈes dÈfinitives;06/01/2018;10:30;4838;194;-;26;189;782;0;86;3561
PACA;DonnÈes dÈfinitives;06/01/2018;11:00;4862;192;-;28;229;785;0;92;3537
PACA;DonnÈes dÈfinitives;06/01/2018;11:30;4918;194;-;35;249;867;0;98;3476
PACA;DonnÈes dÈfinitives;06/01/2018;12:00;5040;194;-;34;232;865;0;99;3616
PACA;DonnÈes dÈfinitives;06/01/2018;12:30;5184;192;-;34;289;859;0;98;3713
PACA;DonnÈes dÈfinitives;06/01/2018;13:00;5093;194;-;29;255;866;0;101;3647
PACA;DonnÈes dÈfinitives;06/01/2018;13:30;5172;194;-;30;240;907;0;97;3704
PACA;DonnÈes dÈfinitives;06/01/2018;14:00;5022;194;-;31;229;844;0;101;3623
PACA;DonnÈes dÈfinitives;06/01/2018;14:30;5042;194;-;28;168;821;0;104;3727
PACA;DonnÈes dÈfinitives;06/01/2018;15:00;4942;195;-;28;128;823;0;106;3663
PACA;DonnÈes dÈfinitives;06/01/2018;15:30;4874;196;-;30;86;763;0;108;3690
PACA;DonnÈes dÈfinitives;06/01/2018;16:00;4783;194;-;27;53;773;0;109;3627
PACA;DonnÈes dÈfinitives;06/01/2018;16:30;4727;196;-;27;25;775;0;107;3598
PACA;DonnÈes dÈfinitives;06/01/2018;17:00;4773;197;-;29;4;780;0;111;3652
PACA;DonnÈes dÈfinitives;06/01/2018;17:30;4940;194;-;28;0;875;0;112;3731
PACA;DonnÈes dÈfinitives;06/01/2018;18:00;5127;195;-;24;0;882;0;109;3917
PACA;DonnÈes dÈfinitives;06/01/2018;18:30;5267;193;-;26;0;931;0;109;4007
PACA;DonnÈes dÈfinitives;06/01/2018;19:00;5377;193;-;25;0;985;0;111;4063
PACA;DonnÈes dÈfinitives;06/01/2018;19:30;5346;193;-;12;0;979;0;111;4052
PACA;DonnÈes dÈfinitives;06/01/2018;20:00;5282;194;-;9;0;986;0;112;3981
