PÈrimËtre;Nature;Date;Heures;Consommation;Thermique;NuclÈaire;Eolien;Solaire;Hydraulique;Pompage;BioÈnergies;Ech. physiques;;
PACA;DonnÈes dÈfinitives;01/01/2019;00:00;6259;456;-;25;0;700;-51;112;5017;ND;ND
PACA;DonnÈes dÈfinitives;01/01/2019;00:30;6060;330;-;20;0;675;0;106;4929;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;01:00;5899;138;-;20;0;757;0;105;4880;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;01:30;5885;138;-;18;0;755;0;105;4869;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;02:00;5834;138;-;16;0;707;0;106;4867;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;02:30;5955;141;-;22;0;651;0;106;5035;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;03:00;5705;143;-;20;0;542;0;104;4896;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;03:30;5540;143;-;20;0;447;-51;106;4875;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;04:00;5385;143;-;20;0;447;-51;105;4721;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;04:30;5267;143;-;18;0;405;-51;107;4645;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;05:00;5200;143;-;19;0;376;-51;107;4607;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;05:30;5184;143;-;19;0;374;-51;107;4592;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;06:00;5082;143;-;18;0;426;-51;108;4438;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;06:30;5079;143;-;17;0;442;-51;106;4421;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;07:00;5106;142;-;18;0;441;-51;107;4449;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;07:30;5102;142;-;18;0;408;-51;106;4479;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;08:00;5085;142;-;20;0;454;-51;106;4413;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;08:30;5080;143;-;20;5;516;-51;104;4343;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;09:00;5138;142;-;16;53;552;-51;103;4322;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;09:30;5213;142;-;17;138;566;-51;105;4295;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;10:00;5287;142;-;15;241;568;-51;105;4267;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;10:30;5314;141;-;15;341;591;-51;106;4171;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;11:00;5326;142;-;16;422;579;-51;105;4113;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;11:30;5326;142;-;17;473;663;-51;105;3977;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;12:00;5368;141;-;16;521;672;-50;106;3962;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;12:30;5428;139;-;18;550;673;-50;105;3995;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;13:00;5378;137;-;19;567;611;-51;105;3989;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;13:30;5388;140;-;20;587;494;-51;106;4091;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;14:00;5197;142;-;21;570;427;-51;106;3983;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;14:30;5214;142;-;21;509;408;-50;105;4080;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;15:00;5112;141;-;20;435;410;-50;104;4052;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;15:30;5076;142;-;24;329;414;-50;106;4111;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;16:00;5055;142;-;25;215;410;-50;106;4207;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;16:30;5025;142;-;24;104;436;-50;106;4262;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;17:00;5120;143;-;28;25;516;-50;107;4353;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;17:30;5409;143;-;29;6;646;0;105;4480;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;18:00;5667;143;-;27;3;672;0;106;4716;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;18:30;5818;143;-;29;2;678;0;105;4860;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;19:00;5949;143;-;38;1;782;0;107;4877;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;19:30;6031;143;-;35;0;756;0;107;4990;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;20:00;6023;143;-;44;0;727;0;106;5003;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;20:30;5954;143;-;44;0;819;0;106;4842;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;21:00;5793;144;-;43;0;855;0;107;4644;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;21:30;5643;144;-;44;0;786;0;104;4566;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;22:00;5595;142;-;40;0;770;0;105;4537;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;22:30;5645;143;-;42;0;675;0;105;4680;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;23:00;5748;144;-;43;0;671;0;105;4785;-;-
PACA;DonnÈes dÈfinitives;01/01/2019;23:30;6242;144;-;42;0;560;0;104;5394;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;00:00;5943;144;-;41;0;564;0;103;5092;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;00:30;5701;142;-;41;0;604;0;104;4810;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;01:00;5470;142;-;42;0;541;0;106;4640;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;01:30;5516;141;-;41;0;402;0;105;4826;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;02:00;5458;142;-;40;0;396;0;105;4775;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;02:30;5596;142;-;41;0;365;0;104;4944;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;03:00;5315;142;-;41;0;355;0;106;4671;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;03:30;5245;143;-;41;0;340;0;105;4617;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;04:00;5121;144;-;41;0;340;0;103;4494;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;04:30;5095;161;-;41;0;345;-51;100;4500;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;05:00;5105;178;-;41;0;347;-51;100;4490;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;05:30;5203;211;-;42;0;347;0;102;4501;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;06:00;5212;331;-;43;0;355;0;101;4381;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;06:30;5367;400;-;43;0;440;0;98;4387;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;07:00;5492;459;-;43;0;474;0;96;4420;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;07:30;5578;623;-;41;0;572;0;98;4244;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;08:00;5731;711;-;40;0;616;0;98;4265;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;08:30;5848;1030;-;40;5;675;0;98;4001;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;09:00;5920;1349;-;40;63;677;0;98;3694;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;09:30;5986;1496;-;39;170;790;0;99;3392;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;10:00;6017;1597;-;39;292;845;0;98;3146;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;10:30;5973;1702;-;41;409;888;0;100;2832;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;11:00;5955;1769;-;41;508;862;0;100;2675;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;11:30;5912;1794;-;42;581;835;0;101;2560;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;12:00;5973;1785;-;40;629;898;0;103;2517;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;12:30;6025;1738;-;41;655;875;0;99;2617;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;13:00;5929;1800;-;40;666;788;0;98;2538;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;13:30;5976;1785;-;39;654;588;0;98;2812;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;14:00;5841;1760;-;40;616;608;0;97;2720;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;14:30;5900;1841;-;38;554;584;0;96;2786;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;15:00;5760;1819;-;34;464;558;0;100;2785;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;15:30;5704;1842;-;39;353;553;0;107;2810;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;16:00;5628;1792;-;30;230;583;0;107;2886;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;16:30;5609;1775;-;34;113;635;0;108;2945;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;17:00;5725;1851;-;37;27;839;0;109;2862;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;17:30;5996;1826;-;35;6;912;0;106;3111;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;18:00;6280;1887;-;36;3;1009;0;106;3238;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;18:30;6437;1811;-;37;2;1057;0;109;3421;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;19:00;6606;1878;-;37;1;1128;0;106;3455;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;19:30;6606;1875;-;37;0;1030;0;104;3560;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;20:00;6589;1790;-;36;0;1051;0;106;3606;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;20:30;6444;1803;-;35;0;990;0;106;3510;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;21:00;6268;1810;-;33;0;890;0;109;3427;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;21:30;6096;1851;-;33;0;820;0;108;3283;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;22:00;6001;1845;-;33;0;809;0;107;3207;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;22:30;6038;1757;-;33;0;757;0;108;3385;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;23:00;6190;1814;-;32;0;732;0;105;3506;-;-
PACA;DonnÈes dÈfinitives;02/01/2019;23:30;6645;1830;-;33;0;538;0;96;4149;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;00:00;6393;1851;-;32;0;472;0;95;3943;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;00:30;6106;1388;-;33;0;566;0;96;4024;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;01:00;5884;1188;-;33;0;561;0;103;3999;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;01:30;5891;1055;-;32;0;434;0;104;4266;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;02:00;5804;1017;-;32;0;419;0;105;4231;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;02:30;5972;1037;-;32;0;410;-51;103;4440;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;03:00;5713;1023;-;32;0;406;-51;104;4200;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;03:30;5579;1059;-;32;0;366;-51;104;4070;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;04:00;5494;1012;-;31;0;371;-51;104;4028;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;04:30;5433;1034;-;30;0;400;-50;106;3914;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;05:00;5455;1043;-;30;0;403;-50;105;3925;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;05:30;5566;1234;-;30;0;402;-50;104;3847;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;06:00;5608;1360;-;29;0;400;0;92;3726;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;06:30;5771;1849;-;30;0;455;0;101;3336;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;07:00;5955;1915;-;31;0;494;0;102;3414;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;07:30;6093;1864;-;31;0;587;0;103;3509;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;08:00;6230;1922;-;30;0;615;0;103;3561;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;08:30;6336;1893;-;28;7;758;0;99;3550;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;09:00;6446;1905;-;29;60;784;0;100;3568;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;09:30;6485;1876;-;31;157;972;0;100;3348;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;10:00;6514;1863;-;32;276;1028;0;101;3214;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;10:30;6439;1858;-;33;382;1012;0;100;3055;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;11:00;6380;1848;-;37;469;1020;0;97;2909;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;11:30;6371;1860;-;37;530;1018;0;101;2825;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;12:00;6394;1860;-;37;573;916;0;101;2907;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;12:30;6412;1852;-;38;574;897;0;101;2951;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;13:00;6278;1831;-;39;595;852;0;102;2859;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;13:30;6344;1827;-;40;583;837;0;102;2955;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;14:00;6202;1789;-;41;547;792;0;103;2931;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;14:30;6219;1848;-;41;512;795;0;102;2921;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;15:00;6072;1807;-;38;424;782;0;103;2917;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;15:30;6031;1887;-;39;328;887;0;108;2783;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;16:00;5953;1914;-;40;214;886;0;107;2791;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;16:30;5939;1935;-;40;109;882;0;108;2864;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;17:00;6031;1952;-;39;32;894;0;109;3005;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;17:30;6298;1903;-;38;10;1034;0;105;3208;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;18:00;6648;1905;-;39;7;1122;0;104;3470;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;18:30;6769;1874;-;40;5;1138;0;100;3612;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;19:00;6938;1927;-;41;1;1259;0;104;3607;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;19:30;6966;1931;-;42;0;1186;0;105;3703;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;20:00;6892;1884;-;42;0;1166;0;105;3695;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;20:30;6764;1901;-;43;0;1097;0;104;3620;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;21:00;6589;1877;-;42;0;960;0;104;3606;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;21:30;6349;1923;-;42;0;811;0;104;3468;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;22:00;6254;1872;-;42;0;693;0;106;3541;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;22:30;6287;1899;-;41;0;612;0;102;3633;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;23:00;6434;1922;-;41;0;615;0;104;3753;-;-
PACA;DonnÈes dÈfinitives;03/01/2019;23:30;6926;1861;-;39;0;594;0;102;4329;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;00:00;6596;1881;-;36;0;583;0;102;3995;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;00:30;6364;1939;-;36;0;536;0;100;3753;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;01:00;6133;1876;-;37;0;514;0;102;3605;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;01:30;6137;1914;-;38;0;478;0;101;3606;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;02:00;6046;1889;-;38;0;488;0;103;3527;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;02:30;6222;1859;-;37;0;479;0;100;3747;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;03:00;5959;1809;-;37;0;446;0;102;3565;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;03:30;5843;1688;-;39;0;420;-51;103;3644;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;04:00;5742;1626;-;40;0;430;-51;102;3594;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;04:30;5702;1338;-;40;0;412;0;102;3811;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;05:00;5714;1391;-;40;0;413;0;102;3767;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;05:30;5782;1935;-;38;0;413;0;101;3295;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;06:00;5810;1909;-;36;0;410;0;100;3355;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;06:30;5979;1933;-;35;0;431;0;101;3479;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;07:00;6172;1903;-;35;0;460;0;100;3675;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;07:30;6284;1894;-;33;0;629;0;97;3632;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;08:00;6431;1937;-;35;0;791;0;97;3570;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;08:30;6509;1938;-;36;8;903;0;97;3527;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;09:00;6641;1947;-;36;44;870;0;97;3646;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;09:30;6712;1950;-;36;110;1003;0;96;3517;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;10:00;6763;1946;-;35;207;993;0;95;3487;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;10:30;6744;1946;-;38;277;1015;0;97;3371;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;11:00;6699;1941;-;37;369;997;0;97;3257;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;11:30;6689;1953;-;37;458;996;0;97;3149;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;12:00;6728;1933;-;33;492;963;0;98;3209;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;12:30;6684;1794;-;32;550;908;0;98;3301;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;13:00;6584;1807;-;31;605;830;0;96;3214;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;13:30;6624;1859;-;28;592;848;0;98;3201;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;14:00;6506;1814;-;25;524;843;0;99;3201;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;14:30;6568;1899;-;26;405;754;0;98;3386;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;15:00;6445;1854;-;26;325;717;0;100;3423;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;15:30;6386;1913;-;28;225;717;0;98;3405;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;16:00;6294;1910;-;29;152;648;0;101;3454;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;16:30;6263;1920;-;27;82;748;0;99;3386;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;17:00;6272;1893;-;27;26;934;0;100;3292;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;17:30;6519;1888;-;27;5;1035;0;102;3462;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;18:00;6765;1930;-;23;3;1009;0;102;3697;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;18:30;6867;2006;-;21;1;1008;0;104;3726;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;19:00;7006;1998;-;22;1;1254;0;104;3628;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;19:30;6999;1927;-;25;1;1230;0;104;3713;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;20:00;6904;1912;-;24;0;1048;0;103;3817;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;20:30;6767;1922;-;29;0;888;0;104;3824;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;21:00;6598;1915;-;29;0;836;0;105;3713;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;21:30;6410;1910;-;34;0;724;0;105;3639;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;22:00;6301;1892;-;26;0;650;0;106;3628;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;22:30;6349;1839;-;25;0;641;0;106;3739;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;23:00;6429;1909;-;40;0;703;0;107;3670;-;-
PACA;DonnÈes dÈfinitives;04/01/2019;23:30;6939;1857;-;39;0;640;0;106;4298;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;00:00;6650;1840;-;32;0;767;0;105;3906;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;00:30;6453;1906;-;36;0;818;0;107;3587;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;01:00;6216;1820;-;24;0;745;0;107;3520;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;01:30;6201;1906;-;30;0;686;0;105;3474;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;02:00;6106;1881;-;30;0;690;0;105;3400;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;02:30;6288;1872;-;29;0;530;0;105;3752;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;03:00;5979;1827;-;40;0;442;0;104;3566;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;03:30;5846;1906;-;43;0;331;0;105;3462;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;04:00;5755;1833;-;43;0;325;0;104;3451;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;04:30;5720;1915;-;43;0;307;0;103;3353;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;05:00;5684;1906;-;43;0;311;0;104;3321;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;05:30;5740;1882;-;43;0;319;0;106;3390;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;06:00;5734;1888;-;43;0;320;0;105;3379;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;06:30;5793;1804;-;42;0;388;0;105;3456;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;07:00;5856;1843;-;41;0;453;0;102;3417;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;07:30;5920;1899;-;42;0;686;0;103;3191;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;08:00;6020;1913;-;43;0;697;0;104;3263;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;08:30;6110;1867;-;43;10;763;0;104;3323;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;09:00;6254;1875;-;43;66;897;0;104;3269;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;09:30;6360;1848;-;42;135;920;0;103;3312;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;10:00;6384;1884;-;43;267;943;0;104;3143;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;10:30;6379;1889;-;43;403;956;0;104;2984;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;11:00;6300;1874;-;43;501;1001;0;104;2777;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;11:30;6306;1890;-;43;579;994;0;105;2695;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;12:00;6312;1888;-;41;622;982;0;105;2674;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;12:30;6339;1866;-;43;640;862;0;105;2822;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;13:00;6267;1880;-;43;613;743;0;106;2882;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;13:30;6307;1836;-;43;578;696;0;106;3047;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;14:00;6179;1834;-;42;537;593;0;106;3068;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;14:30;6176;1886;-;41;511;554;0;104;3081;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;15:00;6023;1816;-;41;447;465;0;104;3150;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;15:30;5975;1858;-;36;349;460;0;105;3166;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;16:00;5899;1843;-;40;233;457;0;105;3221;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;16:30;5868;1836;-;39;121;455;0;105;3312;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;17:00;5931;1906;-;42;39;468;0;106;3371;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;17:30;6197;1811;-;43;6;584;0;106;3648;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;18:00;6482;1887;-;43;3;894;0;105;3550;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;18:30;6592;1839;-;43;2;1037;0;105;3565;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;19:00;6755;1884;-;42;1;1167;0;106;3556;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;19:30;6783;1902;-;38;0;1160;0;106;3577;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;20:00;6691;1842;-;33;0;1004;0;106;3706;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;20:30;6579;1865;-;24;0;986;0;105;3598;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;21:00;6377;1816;-;32;0;936;0;105;3489;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;21:30;6214;1902;-;30;0;829;0;104;3351;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;22:00;6169;1887;-;31;0;784;0;103;3365;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;22:30;6179;1754;-;31;0;795;0;103;3497;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;23:00;6282;1865;-;35;0;906;0;106;3370;-;-
PACA;DonnÈes dÈfinitives;05/01/2019;23:30;6779;1792;-;36;0;832;0;106;4013;-;-
PACA;DonnÈes dÈfinitives;06/01/2019;00:00;6540;1833;-;24;0;796;0;106;3781;-;-
PACA;DonnÈes dÈfinitives;06/01/2019;00:30;6261;1727;-;28;0;661;0;106;3740;-;-
PACA;DonnÈes dÈfinitives;06/01/2019;01:00;6036;1780;-;28;0;461;0;106;3662;-;-
PACA;DonnÈes dÈfinitives;06/01/2019;01:30;6036;1852;-;26;0;300;0;106;3751;-;-
PACA;DonnÈes dÈfinitives;06/01/2019;02:00;5909;1828;-;24;0;299;0;105;3653;-;-
PACA;DonnÈes dÈfinitives;06/01/2019;02:30;6044;1838;-;20;0;295;-51;105;3837;-;-
PACA;DonnÈes dÈfinitives;06/01/2019;03:00;5794;1824;-;20;0;345;-51;105;3552;-;-
PACA;DonnÈes dÈfinitives;06/01/2019;03:30;5645;1352;-;24;0;355;-51;106;3859;-;-
PACA;DonnÈes dÈfinitives;06/01/2019;04:00;5519;1289;-;25;0;289;-51;105;3861;-;-
PACA;DonnÈes dÈfinitives;06/01/2019;04:30;5437;1654;-;29;0;293;-51;105;3407;-;-
PACA;DonnÈes dÈfinitives;06/01/2019;05:00;5395;1621;-;36;0;289;-51;106;3394;-;-
PACA;DonnÈes dÈfinitives;06/01/2019;05:30;5417;1286;-;36;0;346;-51;105;3695;-;-
PACA;DonnÈes dÈfinitives;06/01/2019;06:00;5378;1318;-;37;0;338;-51;104;3632;-;-
PACA;DonnÈes dÈfinitives;06/01/2019;06:30;5445;1708;-;36;0;337;-50;105;3309;-;-
PACA;DonnÈes dÈfinitives;06/01/2019;07:00;5493;1748;-;36;0;340;0;105;3263;-;-
PACA;DonnÈes dÈfinitives;06/01/2019;07:30;5518;1801;-;36;0;350;0;104;3228;-;-
PACA;DonnÈes dÈfinitives;06/01/2019;08:00;5569;1854;-;36;0;295;0;105;3279;-;-
