PÈrimËtre;Nature;Date;Heures;Consommation;Thermique;NuclÈaire;Eolien;Solaire;Hydraulique;Pompage;BioÈnergies;Ech. physiques
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2017;22:30;4212;1027;-;216;0;1;-;39;2929
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2017;23:00;4766;1059;-;202;0;1;-;40;3465
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2017;23:30;4535;972;-;208;0;1;-;40;3314
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;00:00;4661;961;-;202;0;1;-;40;3457
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;00:30;4583;1023;-;192;0;1;-;39;3328
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;01:00;4391;1032;-;193;0;0;-;39;3127
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;01:30;4363;1080;-;170;0;0;-;40;3074
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;02:00;4422;1036;-;178;0;0;-;39;3170
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;02:30;4253;1044;-;170;0;0;-;39;2999
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;03:00;4118;989;-;147;0;0;-;40;2942
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;03:30;4024;1059;-;142;0;0;-;39;2783
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;04:00;3957;1021;-;138;0;0;-;38;2760
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;04:30;3997;1047;-;135;0;0;-;38;2777
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;05:00;4036;1049;-;138;0;0;-;39;2810
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;05:30;4191;1090;-;129;0;0;-;38;2934
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;06:00;4385;1175;-;123;0;0;-;37;3050
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;06:30;4680;1174;-;121;0;0;-;37;3348
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;07:00;4890;1222;-;116;0;0;-;36;3515
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;07:30;5176;1275;-;117;0;0;-;37;3747
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;08:00;5313;1431;-;130;0;0;-;38;3713
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;08:30;5410;1504;-;120;0;0;-;37;3748
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;09:00;5374;1425;-;124;0;0;-;38;3787
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;09:30;5380;1418;-;118;4;0;-;39;3800
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;10:00;5420;1415;-;111;14;0;-;38;3842
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;10:30;5420;1327;-;98;28;0;-;37;3928
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;11:00;5404;1315;-;77;47;0;-;33;3932
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;11:30;5356;1348;-;62;73;0;-;34;3838
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;12:00;5304;1315;-;45;98;0;-;34;3812
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;12:30;5220;1339;-;45;109;0;-;38;3690
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;13:00;5229;1505;-;44;116;0;-;38;3526
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;13:30;5063;1522;-;47;116;0;-;37;3340
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;14:00;4984;1531;-;52;111;0;-;37;3253
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;14:30;4872;1425;-;49;104;0;-;37;3257
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;15:00;4778;1250;-;49;90;0;-;37;3351
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;15:30;4834;1270;-;61;75;0;-;37;3392
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;16:00;4802;1263;-;68;53;0;-;36;3382
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;16:30;4814;1274;-;68;32;0;-;37;3403
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;17:00;4847;1284;-;64;12;0;-;36;3451
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;17:30;4977;1478;-;53;1;0;-;36;3409
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;18:00;5273;1717;-;66;0;0;-;37;3453
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;18:30;5415;1549;-;72;0;0;-;38;3755
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;19:00;5499;1596;-;60;0;1;-;36;3807
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;19:30;5396;1532;-;54;0;1;-;37;3772
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;20:00;5256;1256;-;48;0;0;-;37;3916
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;20:30;5054;1126;-;47;0;1;-;37;3842
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;21:00;4915;1189;-;41;0;1;-;38;3647
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;21:30;4726;1261;-;36;0;0;-;37;3392
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;22:00;4608;1260;-;33;0;1;-;37;3278
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;22:30;4630;1217;-;26;0;1;-;38;3349
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;23:00;5197;1232;-;26;0;1;-;37;3903
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2017;23:30;4959;1216;-;24;0;1;-;38;3681
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;00:00;5077;1212;-;23;0;1;-;38;3804
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;00:30;4991;1249;-;26;0;1;-;36;3680
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;01:00;4791;1041;-;28;0;1;-;36;3686
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;01:30;4783;1257;-;29;0;1;-;35;3461
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;02:00;4852;1318;-;31;0;1;-;36;3467
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;02:30;4671;1332;-;35;0;1;-;35;3269
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;03:00;4483;1072;-;33;0;1;-;36;3342
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;03:30;4424;1092;-;31;0;1;-;36;3264
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;04:00;4368;1082;-;37;0;1;-;36;3212
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;04:30;4364;1095;-;43;0;1;-;37;3189
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;05:00;4438;1093;-;40;0;1;-;36;3269
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;05:30;4611;1092;-;31;0;1;-;36;3452
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;06:00;4753;1103;-;32;0;1;-;35;3583
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;06:30;5069;1109;-;39;0;0;-;35;3885
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;07:00;5270;1158;-;49;0;1;-;35;4028
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;07:30;5515;1100;-;51;0;1;-;34;4330
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;08:00;5661;1126;-;63;0;0;-;35;4437
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;08:30;5766;1175;-;71;0;1;-;36;4483
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;09:00;5707;1179;-;72;0;1;-;35;4420
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;09:30;5703;1141;-;87;6;1;-;34;4435
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;10:00;5700;1124;-;92;19;1;-;38;4427
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;10:30;5655;1167;-;93;35;1;-;38;4321
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;11:00;5648;1169;-;82;56;1;-;37;4303
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;11:30;5627;1171;-;79;74;1;-;37;4266
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;12:00;5612;1157;-;72;85;1;-;38;4260
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;12:30;5509;1094;-;71;83;1;-;39;4221
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;13:00;5531;1092;-;70;75;0;-;38;4256
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;13:30;5358;1097;-;64;66;1;-;38;4093
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;14:00;5278;1090;-;59;56;1;-;38;4035
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;14:30;5149;1125;-;58;54;1;-;37;3874
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;15:00;5028;1070;-;52;47;1;-;36;3823
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;15:30;5096;1114;-;50;38;1;-;36;3856
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;16:00;5030;1091;-;49;22;1;-;36;3832
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;16:30;5052;1137;-;49;9;1;-;35;3821
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;17:00;5035;1140;-;52;2;1;-;38;3802
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;17:30;5086;1139;-;61;0;1;-;37;3849
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;18:00;5243;1095;-;73;0;1;-;36;4040
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;18:30;5335;1088;-;91;0;0;-;37;4119
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;19:00;5431;1101;-;101;0;0;-;36;4192
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;19:30;5269;1101;-;102;0;1;-;35;4030
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;20:00;5072;1046;-;104;0;1;-;34;3887
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;20:30;4868;1080;-;102;0;1;-;35;3650
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;21:00;4667;1030;-;97;0;1;-;36;3502
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;21:30;4483;1052;-;95;0;1;-;37;3298
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;22:00;4339;1020;-;101;0;1;-;38;3181
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;22:30;4351;1029;-;94;0;1;-;39;3189
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;23:00;4895;1042;-;82;0;1;-;38;3732
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2017;23:30;4644;1052;-;68;0;1;-;40;3482
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;00:00;4750;1047;-;59;0;1;-;39;3605
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;00:30;4664;1075;-;56;0;1;-;40;3493
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;01:00;4443;1013;-;46;0;1;-;42;3341
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;01:30;4443;1080;-;47;0;1;-;42;3272
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;02:00;4527;1054;-;52;0;1;-;43;3377
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;02:30;4304;1056;-;61;0;1;-;43;3144
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;03:00;4145;1062;-;54;0;1;-;43;2985
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;03:30;4061;1213;-;57;0;1;-;43;2749
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;04:00;3990;1182;-;64;0;1;-;42;2701
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;04:30;3993;1226;-;67;0;1;-;43;2657
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;05:00;4023;1216;-;61;0;1;-;43;2702
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;05:30;4222;1263;-;56;0;1;-;43;2859
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;06:00;4351;1342;-;72;0;1;-;43;2893
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;06:30;4687;1330;-;74;0;1;-;44;3239
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;07:00;4915;1393;-;70;0;1;-;45;3406
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;07:30;5178;1424;-;66;0;1;-;44;3643
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;08:00;5318;1444;-;68;0;1;-;44;3761
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;08:30;5395;1440;-;71;0;1;-;45;3839
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;09:00;5316;1455;-;77;0;1;-;45;3738
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;09:30;5250;1458;-;84;9;1;-;45;3654
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;10:00;5250;1454;-;80;27;1;-;44;3644
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;10:30;5191;1459;-;73;48;1;-;43;3568
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;11:00;5180;1453;-;55;73;1;-;43;3556
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;11:30;5090;1279;-;40;98;1;-;42;3630
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;12:00;5052;1278;-;27;123;1;-;41;3583
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;12:30;4919;1316;-;20;144;1;-;42;3397
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;13:00;4899;1260;-;15;161;1;-;43;3419
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;13:30;4700;1149;-;14;164;1;-;43;3329
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;14:00;4582;1052;-;17;154;1;-;43;3316
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;14:30;4481;1038;-;19;139;1;-;43;3241
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;15:00;4376;1019;-;23;121;1;-;43;3170
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;15:30;4425;1133;-;23;98;1;-;39;3132
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;16:00;4363;1103;-;19;71;1;-;42;3128
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;16:30;4385;1042;-;21;44;1;-;45;3231
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;17:00;4425;1085;-;19;16;1;-;45;3260
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;17:30;4537;1165;-;20;1;1;-;44;3307
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;18:00;4860;1159;-;24;0;1;-;45;3632
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;18:30;5056;1162;-;27;0;1;-;44;3822
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;19:00;5223;1120;-;26;0;1;-;44;4031
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;19:30;5146;1103;-;34;0;1;-;43;3966
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;20:00;4974;1053;-;45;0;1;-;45;3831
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;20:30;4855;1092;-;55;0;1;-;44;3664
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;21:00;4675;1000;-;69;0;1;-;43;3563
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;21:30;4551;1084;-;83;0;1;-;43;3341
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;22:00;4430;1008;-;103;0;1;-;43;3275
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;22:30;4503;976;-;137;0;1;-;43;3346
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2017;23:00;5073;1116;-;157;0;1;-;43;3756
