PÈrimËtre;Nature;Date;Heures;Consommation;Thermique;NuclÈaire;Eolien;Solaire;Hydraulique;Pompage;BioÈnergies;Ech. physiques;;
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;00:00;3704;169;-;51;0;3;-;50;3431;ND;ND
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;00:30;3645;165;0;62;0;4;-;51;3363;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;01:00;3456;172;0;61;0;4;-;51;3168;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;01:30;3419;169;0;63;0;4;-;51;3133;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;02:00;3441;169;0;55;0;4;-;51;3163;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;02:30;3246;173;0;59;0;4;-;50;2960;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;03:00;3074;173;0;66;0;4;-;50;2780;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;03:30;2947;173;0;73;0;4;-;49;2648;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;04:00;2870;173;0;77;0;4;-;48;2567;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;04:30;2802;173;0;69;0;4;-;47;2509;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;05:00;2764;173;0;68;0;4;-;46;2473;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;05:30;2789;176;0;68;0;4;-;46;2495;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;06:00;2786;175;0;67;0;4;-;45;2494;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;06:30;2872;175;0;74;0;4;-;46;2573;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;07:00;2844;175;0;82;0;4;-;45;2538;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;07:30;2874;175;0;77;0;4;-;46;2571;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;08:00;2869;174;0;76;0;4;-;46;2569;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;08:30;2871;175;0;70;0;4;-;46;2575;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;09:00;2825;172;0;62;0;4;-;46;2541;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;09:30;2830;165;0;57;0;4;-;46;2557;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;10:00;2879;167;0;53;3;4;-;46;2605;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;10:30;2945;168;0;52;8;4;-;46;2666;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;11:00;3014;163;0;55;14;4;-;47;2731;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;11:30;3055;163;0;51;19;4;-;50;2768;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;12:00;3139;164;0;47;24;4;-;50;2850;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;12:30;3248;166;0;49;28;4;-;51;2951;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;13:00;3379;169;0;55;30;4;-;51;3069;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;13:30;3261;169;0;56;31;4;-;51;2949;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;14:00;3156;162;0;68;30;4;-;51;2842;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;14:30;3055;162;0;82;26;4;-;52;2730;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;15:00;2987;160;0;88;23;4;-;51;2661;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;15:30;3059;155;0;95;18;4;-;51;2736;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;16:00;3017;155;0;91;11;4;-;51;2704;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;16:30;3016;155;0;87;6;4;-;52;2712;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;17:00;3024;156;0;80;1;4;-;51;2732;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;17:30;3130;158;0;97;0;4;-;51;2821;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;18:00;3302;158;0;106;0;4;-;50;2983;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;18:30;3391;156;0;113;0;4;-;50;3067;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;19:00;3441;156;0;93;0;4;-;50;3138;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;19:30;3453;157;0;88;0;4;-;51;3153;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;20:00;3414;156;0;92;0;4;-;50;3112;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;20:30;3332;156;0;99;0;4;-;50;3022;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;21:00;3266;156;0;83;0;4;-;51;2972;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;21:30;3133;156;0;65;0;4;-;52;2856;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;22:00;3058;156;0;58;0;4;-;50;2790;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;22:30;3163;156;0;63;0;4;-;50;2889;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;23:00;3634;156;0;67;0;4;-;51;3357;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;01/01/2019;23:30;3424;156;0;71;0;4;-;52;3142;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;00:00;3450;156;0;67;0;4;-;51;3172;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;00:30;3372;155;0;60;0;4;-;51;3103;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;01:00;3171;154;0;60;0;4;-;50;2902;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;01:30;3137;154;0;73;0;4;-;51;2855;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;02:00;3165;154;0;79;0;4;-;51;2878;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;02:30;2986;154;0;81;0;4;-;50;2697;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;03:00;2856;153;0;86;0;4;-;50;2563;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;03:30;2786;147;0;98;0;4;-;50;2487;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;04:00;2761;142;0;108;0;4;-;51;2456;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;04:30;2777;142;0;117;0;4;-;50;2463;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;05:00;2823;157;0;122;0;4;-;50;2490;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;05:30;2969;188;0;129;0;4;-;51;2598;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;06:00;3081;212;0;145;0;4;-;49;2671;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;06:30;3332;263;0;156;0;4;-;49;2858;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;07:00;3426;312;0;175;0;4;-;48;2884;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;07:30;3618;582;0;185;0;4;-;49;2796;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;08:00;3755;605;0;189;0;4;-;46;2909;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;08:30;3871;572;0;189;0;4;-;44;3059;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;09:00;3861;567;0;192;0;4;-;45;3049;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;09:30;3911;577;0;190;6;4;-;43;3085;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;10:00;3951;617;0;195;19;4;-;41;3068;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;10:30;3975;617;0;199;38;4;-;43;3066;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;11:00;4005;619;0;228;71;4;-;42;3034;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;11:30;3990;618;0;248;98;4;-;42;2973;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;12:00;4044;605;0;279;119;4;-;41;2988;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;12:30;4124;602;0;300;108;4;-;43;3060;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;13:00;4211;607;0;275;108;4;-;42;3168;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;13:30;4090;616;0;277;94;4;-;42;3049;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;14:00;4039;621;0;272;94;4;-;42;2999;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;14:30;3950;606;0;269;80;4;-;43;2941;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;15:00;3900;626;0;282;64;4;-;42;2875;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;15:30;3966;619;0;299;52;4;-;42;2943;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;16:00;3927;623;0;291;44;4;-;43;2915;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;16:30;3921;637;0;284;34;4;-;44;2912;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;17:00;3932;617;0;240;16;4;-;45;3002;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;17:30;4046;625;0;207;2;4;-;45;3155;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;18:00;4309;628;0;206;0;4;-;43;3421;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;18:30;4403;626;0;191;0;4;-;45;3530;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;19:00;4450;627;0;190;0;4;-;44;3578;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;19:30;4426;626;0;203;0;4;-;44;3542;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;20:00;4328;629;0;215;0;4;-;44;3428;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;20:30;4157;625;0;226;0;4;-;46;3247;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;21:00;4030;629;0;227;0;4;-;48;3116;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;21:30;3893;624;0;225;0;4;-;48;2986;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;22:00;3820;603;0;227;0;4;-;48;2930;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;22:30;3927;589;0;225;0;4;-;48;3053;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;23:00;4448;626;0;211;0;4;-;48;3551;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2019;23:30;4248;628;0;211;0;4;-;49;3349;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;00:00;4310;626;0;210;0;4;-;48;3415;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;00:30;4236;626;0;209;0;4;-;48;3341;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;01:00;4031;593;0;210;0;4;-;48;3168;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;01:30;4017;606;0;226;0;4;-;48;3124;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;02:00;4052;622;0;246;0;4;-;48;3124;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;02:30;3893;622;0;259;0;4;-;49;2952;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;03:00;3766;625;0;265;0;4;-;48;2816;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;03:30;3706;624;0;276;0;4;-;47;2747;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;04:00;3675;622;0;294;0;4;-;48;2699;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;04:30;3711;625;0;300;0;4;-;49;2725;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;05:00;3764;624;0;289;0;4;-;49;2791;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;05:30;3944;625;0;282;0;4;-;48;2978;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;06:00;4093;625;0;290;0;4;-;48;3119;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;06:30;4363;627;0;292;0;4;-;48;3384;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;07:00;4502;628;0;290;0;4;-;49;3524;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;07:30;4728;602;0;285;0;4;-;48;3781;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;08:00;4867;624;0;289;0;4;-;48;3894;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;08:30;4989;623;0;285;0;4;-;49;4020;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;09:00;4986;627;0;278;0;4;-;48;4021;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;09:30;4997;623;0;262;17;4;-;48;4035;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;10:00;4989;623;0;233;51;4;-;49;4022;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;10:30;4947;621;0;199;95;4;-;48;3972;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;11:00;4867;619;0;155;138;4;-;48;3896;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;11:30;4788;624;0;133;174;4;-;48;3797;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;12:00;4751;618;0;123;202;4;-;47;3749;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;12:30;4662;621;0;146;220;4;-;48;3615;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;13:00;4686;619;0;205;229;4;-;49;3573;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;13:30;4502;621;0;263;233;4;-;49;3325;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;14:00;4422;620;0;330;223;4;-;48;3190;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;14:30;4314;609;0;367;199;4;-;49;3080;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;15:00;4252;600;0;376;172;4;-;49;3044;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;15:30;4297;622;0;372;137;4;-;49;3106;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;16:00;4258;633;0;364;102;4;-;48;3100;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;16:30;4244;628;0;341;65;4;-;48;3150;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;17:00;4277;634;0;296;27;4;-;49;3260;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;17:30;4391;626;0;292;2;4;-;49;3410;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;18:00;4690;639;0;279;1;4;-;48;3711;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;18:30;4796;626;0;309;0;4;-;48;3800;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;19:00;4885;626;0;323;0;4;-;49;3876;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;19:30;4825;626;0;337;0;4;-;49;3801;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;20:00;4696;626;0;322;0;4;-;49;3688;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;20:30;4511;619;0;322;0;4;-;49;3510;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;21:00;4356;612;0;315;0;4;-;49;3369;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;21:30;4220;611;0;308;0;4;-;48;3241;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;22:00;4120;596;0;326;0;4;-;48;3137;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;22:30;4222;609;0;314;0;4;-;49;3238;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;23:00;4732;613;0;297;0;4;-;48;3762;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2019;23:30;4529;595;0;278;0;4;-;49;3595;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;00:00;4596;598;0;257;0;4;-;49;3680;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;00:30;4519;623;0;262;0;4;-;48;3573;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;01:00;4324;594;0;262;0;4;-;48;3407;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;01:30;4293;609;0;285;0;4;-;48;3339;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;02:00;4345;603;0;313;0;4;-;48;3370;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;02:30;4166;614;0;330;0;4;-;48;3162;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;03:00;4032;598;0;352;0;4;-;49;3021;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;03:30;3996;606;0;378;0;4;-;49;2951;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;04:00;3955;592;0;368;0;4;-;49;2935;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;04:30;3980;608;0;347;0;4;-;48;2965;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;05:00;4023;617;0;331;0;4;-;48;3015;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;05:30;4197;620;0;319;0;4;-;48;3197;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;06:00;4319;608;0;325;0;4;-;48;3326;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;06:30;4596;622;0;289;0;4;-;49;3624;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;07:00;4718;610;0;279;0;4;-;48;3770;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;07:30;4941;609;0;288;0;4;-;46;3987;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;08:00;5106;630;0;268;0;4;-;47;4149;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;08:30;5227;635;0;254;0;4;-;47;4279;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;09:00;5212;636;0;248;0;4;-;46;4269;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;09:30;5214;620;0;218;9;4;-;47;4309;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;10:00;5197;617;0;199;28;4;-;46;4295;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;10:30;5174;611;0;173;57;4;-;46;4275;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;11:00;5126;620;0;148;85;4;-;48;4214;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;11:30;5089;617;0;124;110;4;-;49;4177;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;12:00;5074;616;0;109;145;4;-;48;4145;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;12:30;5014;611;0;102;169;4;-;47;4072;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;13:00;5010;620;0;106;185;4;-;47;4040;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;13:30;4762;626;0;105;203;4;-;48;3769;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;14:00;4654;625;0;113;197;4;-;48;3661;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;14:30;4498;622;0;132;193;4;-;48;3491;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;15:00;4395;623;0;159;172;4;-;48;3381;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;15:30;4417;618;0;169;139;4;-;50;3429;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;16:00;4379;618;0;160;95;4;-;49;3446;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;16:30;4350;619;0;130;54;4;-;48;3488;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;17:00;4376;623;0;138;22;4;-;50;3532;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;17:30;4503;627;0;157;3;4;-;49;3655;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;18:00;4749;628;0;188;0;4;-;49;3872;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;18:30;4905;627;0;206;0;4;-;49;4012;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;19:00;4931;626;0;207;0;4;-;49;4037;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;19:30;4899;627;0;211;0;4;-;48;4000;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;20:00;4793;629;0;211;0;4;-;49;3893;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;20:30;4627;614;0;211;0;4;-;50;3741;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;21:00;4502;589;0;207;0;4;-;50;3644;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;21:30;4359;607;0;199;0;4;-;50;3493;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;22:00;4274;594;0;187;0;4;-;50;3432;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;22:30;4364;583;0;170;0;3;-;50;3549;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;23:00;4884;601;0;173;0;4;-;50;4048;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2019;23:30;4683;582;0;169;0;4;-;49;3870;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;00:00;4750;581;0;184;0;4;-;49;3924;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;00:30;4639;614;0;178;0;4;-;49;3786;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;01:00;4436;618;0;169;0;4;-;49;3589;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;01:30;4378;617;0;162;0;4;-;50;3537;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;02:00;4415;616;0;159;0;4;-;49;3579;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;02:30;4228;617;0;158;0;4;-;49;3392;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;03:00;4082;615;0;141;0;3;-;49;3266;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;03:30;3988;617;0;135;0;3;-;49;3176;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;04:00;3924;616;0;132;0;3;-;49;3116;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;04:30;3902;616;0;134;0;3;-;49;3092;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;05:00;3886;617;0;136;0;3;-;49;3072;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;05:30;3950;614;0;136;0;3;-;49;3139;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;06:00;4002;616;0;136;0;4;-;48;3190;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;06:30;4160;616;0;131;0;4;-;48;3353;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;07:00;4212;617;0;122;0;4;-;48;3413;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;07:30;4338;618;0;126;0;4;-;48;3535;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;08:00;4399;617;0;127;0;4;-;49;3595;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;08:30;4490;617;0;118;0;4;-;48;3695;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;09:00;4499;618;0;108;0;4;-;49;3713;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;09:30;4565;615;0;87;6;4;-;49;3797;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;10:00;4591;615;0;66;17;4;-;49;3832;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;10:30;4650;618;0;50;33;4;-;50;3888;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;11:00;4607;616;0;48;49;4;-;49;3834;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;11:30;4583;617;0;40;64;4;-;49;3803;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;12:00;4595;618;0;39;72;4;-;47;3808;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;12:30;4618;615;0;39;70;4;-;48;3837;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;13:00;4726;616;0;41;69;4;-;48;3943;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;13:30;4506;617;0;44;64;4;-;49;3722;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;14:00;4362;615;0;51;55;4;-;49;3582;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;14:30;4238;617;0;59;50;4;-;49;3454;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;15:00;4150;616;0;63;42;4;-;49;3370;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;15:30;4190;618;0;80;32;4;-;49;3400;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;16:00;4141;615;0;89;23;4;-;49;3355;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;16:30;4122;618;0;83;14;4;-;49;3347;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;17:00;4116;621;0;83;5;4;-;48;3348;-;-
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2019;17:30;4204;609;0;84;0;4;-;48;3452;-;-
