PÈrimËtre;Nature;Date;Heures;Consommation;Thermique;NuclÈaire;Eolien;Solaire;Hydraulique;Pompage;BioÈnergies;Ech. physiques
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;04:00;2799;163;-;167;0;2;-;46;2421
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;04:30;2808;162;-;179;0;2;-;47;2418
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;05:00;2838;158;-;186;0;2;-;47;2445
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;05:30;2974;161;-;209;0;2;-;46;2555
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;06:00;3083;160;-;196;0;2;-;47;2678
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;06:30;3305;161;-;195;0;2;-;45;2901
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;07:00;3420;160;-;189;0;2;-;45;3024
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;07:30;3571;157;-;186;0;2;-;46;3179
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;08:00;3712;158;-;160;0;2;-;46;3345
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;08:30;3786;160;-;152;0;2;-;47;3425
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;09:00;3787;160;-;182;0;2;-;46;3397
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;09:30;3830;162;-;206;2;2;-;45;3413
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;10:00;3848;162;-;239;8;2;-;43;3394
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;10:30;3898;166;-;270;13;2;-;44;3403
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;11:00;3922;162;-;271;17;2;-;44;3426
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;11:30;3939;162;-;279;18;2;-;44;3433
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;12:00;3995;162;-;325;20;2;-;45;3441
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;12:30;4011;167;-;353;22;2;-;46;3422
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;13:00;4109;168;-;355;21;2;-;46;3516
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;13:30;3962;176;-;356;19;2;-;46;3363
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;14:00;3875;176;-;373;17;2;-;45;3261
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;14:30;3764;175;-;419;16;2;-;45;3108
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;15:00;3660;177;-;459;15;2;-;44;2964
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;15:30;3720;175;-;491;10;2;-;45;2996
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;16:00;3673;176;-;527;6;2;-;46;2917
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;16:30;3650;176;-;514;4;2;-;45;2908
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;17:00;3629;175;-;504;1;2;-;44;2903
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;17:30;3692;179;-;541;0;2;-;47;2922
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;18:00;3845;180;-;571;0;2;-;46;3046
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;18:30;3916;180;-;543;0;2;-;45;3146
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;19:00;3962;181;-;567;0;2;-;47;3164
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;19:30;3893;180;-;566;0;2;-;47;3097
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;20:00;3763;181;-;597;0;2;-;46;2936
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;20:30;3627;180;-;632;0;2;-;49;2765
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;21:00;3475;178;-;651;0;2;-;48;2597
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;21:30;3322;182;-;666;0;2;-;46;2425
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;22:00;3215;182;-;683;0;2;-;47;2301
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;22:30;3305;182;-;670;0;2;-;47;2403
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;23:00;3801;178;-;692;0;2;-;47;2882
Pays-de-la-Loire;DonnÈes dÈfinitives;02/01/2018;23:30;3586;179;-;701;0;2;-;48;2655
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;00:00;3654;177;-;706;0;2;-;49;2721
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;00:30;3549;180;-;703;0;2;-;47;2617
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;01:00;3314;183;-;705;0;2;-;47;2377
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;01:30;3233;181;-;702;0;2;-;47;2300
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;02:00;3252;180;-;687;0;2;-;46;2336
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;02:30;3037;182;-;621;0;2;-;48;2184
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;03:00;2872;181;-;607;0;2;-;48;2033
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;03:30;2783;180;-;630;0;2;-;47;1925
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;04:00;2735;179;-;608;0;2;-;46;1899
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;04:30;2738;182;-;618;0;2;-;46;1890
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;05:00;2790;182;-;644;0;2;-;46;1916
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;05:30;2932;181;-;656;0;2;-;47;2045
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;06:00;3064;173;-;666;0;2;-;46;2176
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;06:30;3335;172;-;649;0;2;-;45;2467
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;07:00;3453;176;-;606;0;2;-;44;2624
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;07:30;3661;180;-;601;0;2;-;44;2834
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;08:00;3801;183;-;617;0;2;-;44;2954
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;08:30;3945;183;-;626;0;2;-;42;3092
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;09:00;3959;173;-;634;0;2;-;43;3107
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;09:30;3987;174;-;661;3;2;-;43;3104
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;10:00;4034;171;-;644;9;2;-;44;3164
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;10:30;4039;171;-;649;19;3;-;44;3154
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;11:00;4048;172;-;618;27;2;-;44;3185
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;11:30;4103;169;-;622;25;2;-;45;3240
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;12:00;4153;173;-;611;34;2;-;45;3286
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;12:30;4097;175;-;607;49;2;-;45;3218
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;13:00;4170;175;-;619;46;2;-;45;3282
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;13:30;4071;172;-;625;32;2;-;46;3193
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;14:00;4059;171;-;621;26;2;-;45;3195
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;14:30;3982;171;-;596;20;2;-;45;3149
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;15:00;3935;169;-;601;14;2;-;46;3102
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;15:30;4005;170;-;615;8;2;-;46;3165
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;16:00;3974;168;-;613;7;3;-;47;3137
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;16:30;3949;170;-;603;5;3;-;45;3123
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;17:00;3933;175;-;591;1;3;-;45;3118
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;17:30;3981;180;-;560;0;3;-;46;3192
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;18:00;4138;181;-;557;0;2;-;46;3352
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;18:30;4200;179;-;542;0;2;-;47;3430
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;19:00;4253;181;-;598;0;2;-;45;3426
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;19:30;4192;182;-;594;0;2;-;46;3368
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;20:00;4083;183;-;535;0;2;-;45;3317
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;20:30;3907;182;-;435;0;3;-;45;3242
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;21:00;3715;182;-;359;0;3;-;45;3126
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;21:30;3555;180;-;329;0;2;-;45;2998
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;22:00;3429;178;-;372;0;2;-;46;2831
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;22:30;3500;179;-;403;0;2;-;47;2869
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;23:00;4002;182;-;471;0;2;-;47;3300
Pays-de-la-Loire;DonnÈes dÈfinitives;03/01/2018;23:30;3772;182;-;546;0;3;-;48;2993
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;00:00;3812;182;-;604;0;3;-;47;2976
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;00:30;3700;182;-;611;0;3;-;47;2858
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;01:00;3449;182;-;630;0;2;-;45;2590
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;01:30;3393;182;-;638;0;2;-;47;2524
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;02:00;3387;179;-;646;0;2;-;47;2512
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;02:30;3186;177;-;677;0;2;-;47;2283
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;03:00;3023;178;-;694;0;2;-;47;2103
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;03:30;2928;179;-;696;0;3;-;47;2004
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;04:00;2877;179;-;703;0;3;-;46;1946
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;04:30;2883;179;-;694;0;3;-;46;1961
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;05:00;2890;179;-;687;0;3;-;46;1975
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;05:30;3041;179;-;687;0;3;-;46;2127
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;06:00;3145;179;-;691;0;3;-;46;2227
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;06:30;3404;178;-;696;0;3;-;46;2481
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;07:00;3518;179;-;700;0;3;-;46;2591
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;07:30;3718;178;-;701;0;2;-;45;2792
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;08:00;3861;178;-;699;0;2;-;46;2936
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;08:30;3982;179;-;701;0;2;-;45;3055
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;09:00;3950;178;-;686;0;2;-;47;3037
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;09:30;3934;162;-;690;0;2;-;47;3033
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;10:00;3970;163;-;686;2;2;-;48;3069
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;10:30;4002;162;-;689;6;2;-;46;3097
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;11:00;4034;164;-;696;7;2;-;46;3120
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;11:30;4060;167;-;698;9;3;-;45;3138
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;12:00;4091;175;-;668;11;3;-;46;3188
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;12:30;4088;176;-;692;14;2;-;47;3157
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;13:00;4143;176;-;704;14;2;-;46;3201
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;13:30;4025;176;-;692;14;2;-;40;3101
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;14:00;4028;177;-;693;13;2;-;41;3103
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;14:30;3948;177;-;689;13;2;-;41;3026
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;15:00;3875;177;-;672;9;3;-;41;2973
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;15:30;3923;176;-;652;6;3;-;40;3047
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;16:00;3870;174;-;567;5;3;-;42;3079
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;16:30;3839;179;-;509;3;2;-;42;3104
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;17:00;3813;179;-;495;1;2;-;45;3091
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;17:30;3844;178;-;486;0;2;-;47;3131
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;18:00;4009;178;-;455;0;3;-;47;3327
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;18:30;4109;179;-;460;0;3;-;41;3426
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;19:00;4155;177;-;434;0;2;-;40;3501
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;19:30;4090;176;-;418;0;2;-;40;3453
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;20:00;3970;178;-;401;0;2;-;40;3349
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;20:30;3804;180;-;404;0;2;-;41;3177
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;21:00;3623;181;-;405;0;2;-;45;2991
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;21:30;3466;180;-;414;0;2;-;45;2824
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;22:00;3352;179;-;439;0;2;-;44;2687
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;22:30;3437;179;-;443;0;2;-;45;2768
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;23:00;3944;182;-;466;0;2;-;46;3248
Pays-de-la-Loire;DonnÈes dÈfinitives;04/01/2018;23:30;3733;182;-;497;0;2;-;45;3008
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;00:00;3776;181;-;523;0;2;-;44;3025
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;00:30;3672;182;-;537;0;2;-;41;2911
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;01:00;3425;181;-;548;0;2;-;41;2653
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;01:30;3365;181;-;523;0;2;-;42;2617
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;02:00;3372;182;-;488;0;2;-;41;2660
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;02:30;3177;181;-;426;0;2;-;41;2526
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;03:00;3013;181;-;351;0;2;-;39;2440
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;03:30;2950;181;-;267;0;2;-;39;2460
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;04:00;2906;181;-;209;0;2;-;39;2474
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;04:30;2915;182;-;179;0;2;-;39;2514
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;05:00;2964;181;-;168;0;2;-;39;2573
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;05:30;3109;178;-;152;0;2;-;40;2737
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;06:00;3203;178;-;155;0;2;-;40;2828
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;06:30;3465;177;-;173;0;2;-;40;3073
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;07:00;3594;178;-;201;0;2;-;41;3172
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;07:30;3787;177;-;207;0;2;-;38;3364
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;08:00;3954;180;-;219;0;2;-;39;3514
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;08:30;4083;181;-;221;0;2;-;40;3639
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;09:00;4030;178;-;268;0;2;-;40;3541
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;09:30;4024;179;-;310;2;2;-;37;3495
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;10:00;4071;181;-;358;8;2;-;38;3485
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;10:30;4084;182;-;376;14;2;-;39;3470
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;11:00;4116;181;-;418;20;2;-;39;3456
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;11:30;4109;182;-;467;29;2;-;39;3390
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;12:00;4118;181;-;409;41;2;-;39;3447
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;12:30;4066;181;-;363;44;2;-;37;3439
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;13:00;4133;181;-;296;48;2;-;37;3570
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;13:30;3970;181;-;274;49;2;-;38;3427
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;14:00;3960;180;-;262;43;1;-;38;3437
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;14:30;3841;182;-;224;39;1;-;38;3357
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;15:00;3781;182;-;183;33;2;-;37;3344
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;15:30;3821;181;-;162;27;1;-;40;3409
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;16:00;3774;180;-;145;24;1;-;40;3384
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;16:30;3715;181;-;132;16;2;-;39;3345
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;17:00;3704;181;-;126;10;2;-;40;3345
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;17:30;3774;182;-;149;0;2;-;41;3400
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;18:00;4007;182;-;187;0;2;-;39;3598
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;18:30;4161;181;-;250;0;2;-;38;3690
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;19:00;4183;181;-;282;0;2;-;40;3679
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;19:30;4128;180;-;289;0;2;-;39;3618
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;20:00;4017;180;-;268;0;2;-;39;3527
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;20:30;3863;170;-;272;0;2;-;40;3380
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;21:00;3719;170;-;297;0;2;-;40;3211
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;21:30;3599;172;-;295;0;2;-;41;3090
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;22:00;3461;171;-;248;0;2;-;40;3001
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;22:30;3562;171;-;239;0;2;-;40;3111
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;23:00;4106;169;-;208;0;2;-;39;3688
Pays-de-la-Loire;DonnÈes dÈfinitives;05/01/2018;23:30;3916;167;-;198;0;2;-;40;3510
Pays-de-la-Loire;DonnÈes dÈfinitives;06/01/2018;00:00;3966;164;-;173;0;2;-;40;3588
Pays-de-la-Loire;DonnÈes dÈfinitives;06/01/2018;00:30;3864;163;-;161;0;2;-;41;3497
